Area|Estimate!!Total:!!Asia:!!South Central Asia:!!Iran|Estimate!!Total:!!Asia:!!Eastern Asia:!!Korea|Estimate!!Total:
83101|0|15|116
83110|0|0|59
83111|0|0|0
83112|0|0|0
83113|0|0|173
83114|0|1|1
83115|0|0|0
83116|0|0|6
83118|0|0|0
83119|0|0|0
83120|0|0|57
83121|0|0|0
83122|0|0|0
83123|0|0|24
83124|0|0|1
83126|0|0|0
83127|0|0|69
83128|0|0|203
83201|31|56|1465
83202|0|12|547
83203|0|0|0
83204|8|2|497
83209|0|4|87
83210|0|0|827
83211|0|0|1076
83212|0|0|0
83213|0|0|85
83214|0|0|97
83215|0|0|13
83217|0|0|0
83218|0|0|6
83220|0|0|0
83221|0|10|827
83223|0|0|0
83226|0|0|21
83227|0|0|0
83228|0|0|30
83232|0|0|10
83233|0|0|0
83234|0|0|36
83235|0|0|0
83236|0|16|78
83237|0|0|127
83238|0|0|0
83239|0|0|23
83241|0|0|243
83243|0|0|0
83244|0|0|2
83245|0|0|0
83246|0|0|0
83250|0|0|0
83251|0|0|1
83252|0|0|131
83253|0|0|10
83254|0|0|133
83255|0|0|2
83261|0|0|20
83262|0|0|2
83263|0|0|230
83271|0|0|5
83272|0|0|0
83274|0|0|482
83276|0|0|63
83277|0|0|0
83278|0|0|0
83281|0|0|0
83283|0|0|0
83285|0|0|0
83286|0|0|9
83287|0|0|0
83301|325|31|5302
83302|0|0|9
83311|0|0|1
83312|0|0|0
83313|0|0|672
83314|0|0|71
83316|0|0|1055
83318|0|0|2084
83320|0|0|379
83321|4|0|40
83322|0|0|0
83323|0|0|136
83324|0|0|110
83325|0|0|30
83327|0|0|29
83328|0|0|155
83330|0|0|515
83332|0|0|193
83333|0|0|2032
83334|0|0|235
83335|0|0|304
83336|0|0|819
83337|0|0|0
83338|17|114|3964
83340|0|0|794
83341|0|0|644
83342|0|0|37
83344|0|1|187
83346|0|0|178
83347|0|0|344
83348|0|0|0
83349|0|0|95
83350|0|0|1869
83352|0|0|636
83353|0|0|114
83354|0|0|0
83355|0|0|1068
83401|14|0|1466
83402|0|23|1874
83404|0|21|1011
83406|8|61|785
83414|0|0|16
83420|0|0|174
83421|0|0|0
83422|0|0|611
83423|0|0|187
83424|0|0|0
83425|0|0|34
83427|0|0|26
83428|0|0|2
83429|0|0|10
83431|0|0|125
83433|0|0|0
83434|0|0|34
83435|0|0|115
83436|0|0|41
83438|0|0|8
83440|0|0|1712
83442|0|0|589
83443|0|0|70
83444|0|0|137
83445|0|11|410
83446|0|0|11
83448|0|4|191
83449|0|0|12
83450|0|0|116
83451|0|0|173
83452|0|0|55
83454|0|0|0
83455|0|0|396
83460|0|0|0
83462|0|0|21
83463|0|0|0
83464|0|0|4
83465|0|0|12
83466|0|0|23
83467|0|0|68
83468|0|0|0
83469|0|0|6
83501|0|38|674
83520|0|0|0
83522|0|1|19
83523|0|0|15
83524|0|0|32
83525|0|0|8
83526|0|0|19
83530|0|12|51
83533|0|0|5
83535|0|0|6
83536|0|0|80
83537|0|0|13
83539|0|0|89
83540|0|3|7
83541|0|0|10
83542|0|0|0
83543|0|0|5
83544|0|3|207
83545|0|0|1
83546|0|0|3
83547|0|0|0
83548|0|0|0
83549|0|0|2
83552|0|0|5
83553|0|0|0
83554|0|0|7
83555|0|0|4
83602|0|0|0
83604|0|0|4
83605|0|55|4777
83607|0|42|2921
83610|0|0|23
83611|0|0|29
83612|0|0|35
83615|0|0|0
83616|14|27|1567
83617|0|0|670
83619|0|0|569
83622|0|0|82
83623|0|0|115
83624|0|0|112
83626|0|0|62
83627|0|0|31
83628|0|0|455
83629|0|0|95
83631|0|0|63
83632|0|0|6
83633|0|0|72
83634|0|0|2730
83636|0|0|0
83637|0|0|4
83638|0|0|70
83639|0|0|383
83641|0|0|118
83642|0|85|2185
83643|0|0|0
83644|0|0|479
83645|0|0|6
83646|170|28|3208
83647|9|15|2469
83648|0|8|187
83650|0|0|0
83651|0|0|3705
83654|0|0|8
83655|0|0|207
83656|0|0|89
83657|0|0|42
83660|0|0|502
83661|0|0|664
83666|0|0|3
83669|0|59|442
83670|0|0|0
83672|0|0|654
83676|0|0|768
83677|0|0|0
83686|0|0|2926
83687|0|15|2801
83702|0|12|933
83703|0|43|749
83704|0|0|2742
83705|7|10|1896
83706|39|166|2282
83709|10|58|2861
83712|0|0|377
83713|0|0|2579
83714|0|0|1303
83716|3|149|2027
83720|0|0|0
83725|0|0|0
83801|0|1|78
83802|0|0|4
83803|0|0|0
83804|0|0|18
83805|0|0|430
83806|0|0|0
83808|0|0|0
83809|0|0|0
83810|0|0|31
83811|0|0|31
83812|0|0|3
83813|0|0|0
83814|9|4|708
83815|0|1|1168
83821|0|0|57
83822|0|0|5
83823|0|0|27
83824|0|0|29
83825|0|0|9
83826|0|0|0
83827|0|0|0
83830|0|0|0
83832|0|3|40
83833|69|0|113
83834|0|0|0
83835|0|0|601
83836|0|0|6
83837|0|0|23
83839|0|0|0
83840|0|0|8
83841|0|0|0
83842|0|0|0
83843|23|126|1376
83844|0|7|153
83845|0|0|33
83846|0|0|15
83847|0|14|81
83848|0|0|0
83849|0|0|69
83850|0|0|13
83851|3|0|11
83852|0|0|19
83854|0|5|761
83855|0|9|24
83856|0|8|79
83857|0|0|27
83858|0|7|317
83860|0|0|56
83861|0|4|74
83864|0|9|498
83866|0|0|0
83867|0|0|1
83868|0|0|0
83869|0|0|95
83870|0|0|4
83871|0|12|41
83872|0|0|0
83873|0|0|25
83874|0|0|9
83876|0|3|28
84001|0|0|1
84002|0|0|6
84003|0|38|2390
84004|0|0|266
84005|0|0|2155
84006|0|0|47
84007|0|0|8
84008|0|0|0
84009|0|34|2208
84010|0|69|2113
84013|0|0|5
84014|14|28|509
84015|0|75|4531
84017|0|0|528
84018|0|0|0
84020|90|35|4853
84021|0|0|135
84022|0|0|12
84023|0|0|0
84024|0|0|0
84025|17|5|1234
84026|0|0|0
84027|0|0|23
84028|0|0|53
84029|0|0|256
84031|0|0|0
84032|0|0|2116
84033|0|0|9
84034|0|0|1
84035|0|0|0
84036|0|0|871
84037|0|71|877
84038|0|0|5
84039|0|0|0
84040|0|66|1113
84041|0|24|4132
84042|0|82|495
84043|0|10|4274
84044|0|0|4223
84045|0|19|1625
84046|0|0|0
84047|14|96|4951
84049|0|0|117
84050|0|0|242
84051|0|0|0
84052|0|0|40
84053|0|0|0
84054|0|152|2996
84055|0|0|25
84056|0|0|150
84057|86|15|5456
84058|10|125|4823
84059|0|0|1176
84060|29|0|1016
84061|0|0|9
84062|10|26|2904
84063|0|0|21
84064|0|0|0
84065|11|54|1848
84066|0|11|564
84067|0|7|2236
84069|0|0|3
84070|87|55|4759
84071|0|0|0
84072|0|0|3
84073|0|0|0
84074|0|116|2038
84075|0|0|659
84076|0|0|9
84078|0|27|827
84080|0|0|0
84081|0|47|5211
84082|0|0|10
84083|0|0|423
84084|40|30|4634
84085|0|0|0
84086|0|0|3
84087|0|0|865
84088|39|48|4841
84092|195|139|1583
84093|55|0|1605
84094|139|54|3118
84095|26|137|2639
84096|0|149|3941
84097|7|77|1279
84098|2|11|1974
84101|75|0|923
84102|41|9|2445
84103|40|33|2122
84104|15|0|6578
84105|6|76|1652
84106|7|43|3655
84107|92|79|5185
84108|67|97|1801
84109|16|186|1515
84111|18|12|1903
84112|39|133|520
84113|0|5|28
84114|0|0|0
84115|161|44|7111
84116|0|3|9502
84117|22|44|2181
84118|0|56|7421
84119|0|29|13181
84120|0|39|10738
84121|271|25|2563
84123|158|78|5036
84124|58|53|1897
84128|0|12|5946
84129|0|215|7092
84138|0|0|0
84150|0|0|0
84180|0|0|0
84301|0|0|34
84302|0|0|803
84304|0|0|0
84305|0|0|3
84306|0|0|0
84307|0|0|21
84308|0|0|9
84309|0|0|4
84310|0|0|78
84311|0|0|3
84312|0|0|65
84313|0|0|18
84314|0|0|41
84315|0|11|119
84316|0|0|0
84317|38|0|77
84318|0|0|143
84319|0|0|813
84320|0|0|56
84321|0|40|3706
84322|0|0|0
84324|0|0|14
84325|0|0|49
84326|0|0|43
84327|0|0|35
84328|0|0|15
84329|0|0|0
84330|0|0|4
84331|0|0|5
84332|0|0|238
84333|0|0|38
84334|0|0|0
84335|0|16|596
84336|0|0|2
84337|0|7|730
84338|0|0|17
84339|0|0|167
84340|0|0|19
84341|0|60|2265
84401|5|38|3335
84403|0|27|2923
84404|39|18|5206
84405|0|4|1778
84408|0|0|4
84414|0|22|847
84501|0|2|314
84511|0|0|45
84512|0|0|0
84513|0|0|58
84515|0|0|0
84516|0|0|0
84518|0|0|8
84520|0|0|0
84521|0|0|14
84522|0|0|0
84523|0|0|6
84525|0|0|110
84526|0|0|53
84528|0|0|44
84529|0|0|0
84530|0|0|0
84531|0|0|0
84532|0|0|687
84533|0|0|0
84534|0|0|0
84535|0|0|69
84536|0|0|3
84537|0|0|14
84539|0|0|0
84540|0|0|0
84542|0|0|60
84601|0|24|5733
84602|0|4|66
84604|28|79|3091
84606|11|287|3994
84620|0|0|0
84621|0|0|0
84622|0|0|61
84623|0|0|50
84624|0|0|284
84626|0|0|10
84627|0|6|330
84628|0|0|17
84629|0|0|69
84630|0|0|115
84631|0|59|351
84632|0|0|31
84633|0|0|106
84634|0|0|476
84635|0|0|80
84636|0|0|0
84637|0|0|49
84638|0|6|17
84639|0|0|14
84640|0|0|4
84642|0|0|78
84643|0|0|4
84644|0|0|5
84645|0|0|69
84646|0|0|125
84647|0|0|174
84648|0|0|210
84649|0|0|17
84651|0|0|1318
84652|0|0|12
84653|0|5|254
84654|0|0|132
84655|0|0|603
84656|0|0|3
84657|0|0|55
84660|0|19|1927
84662|0|0|79
84663|0|7|2763
84664|8|0|305
84665|0|0|29
84667|0|0|6
84701|0|0|114
84710|0|0|0
84711|0|0|0
84712|0|0|0
84713|0|0|166
84714|0|0|150
84715|0|0|31
84716|0|0|19
84718|0|0|3
84719|0|0|0
84720|41|0|702
84721|0|0|1184
84722|0|0|0
84723|0|0|29
84724|0|10|57
84725|0|0|12
84726|0|0|35
84728|0|0|0
84729|0|0|2
84730|0|0|22
84731|0|0|0
84732|0|0|0
84733|0|0|0
84734|0|0|31
84735|0|0|0
84736|0|0|7
84737|0|27|947
84738|0|53|244
84739|0|0|3
84740|0|0|0
84741|0|0|76
84742|0|0|3
84743|0|0|0
84744|0|0|9
84745|0|0|360
84746|0|0|36
84747|0|0|0
84749|0|0|9
84750|0|0|0
84751|0|0|320
84752|0|0|13
84753|0|0|0
84754|0|0|32
84755|0|0|0
84756|0|0|0
84757|0|0|6
84758|0|0|3
84759|0|0|26
84760|0|0|28
84761|0|1|158
84762|0|0|27
84763|0|0|10
84764|0|0|45
84765|0|0|361
84766|0|0|0
84767|0|0|64
84770|0|0|3529
84772|0|0|0
84773|0|0|8
84774|0|0|71
84775|0|0|97
84776|0|0|6
84779|0|0|17
84780|0|0|1139
84781|0|0|0
84782|0|0|0
84783|0|0|74
84784|0|0|8
84790|0|0|3136
85003|0|20|938
85004|0|32|1236
85006|0|57|5618
85007|19|16|2588
85008|8|11|15270
85009|0|26|17058
85012|0|20|766
85013|5|0|1874
85014|0|18|3857
85015|16|33|10621
85016|0|9|5120
85017|21|0|12807
85018|15|57|3273
85019|0|0|7872
85020|0|35|4242
85021|95|59|6603
85022|167|9|6453
85023|0|21|5579
85024|93|134|2924
85026|0|0|0
85027|15|44|5812
85028|52|5|1241
85029|52|5|8447
85031|0|0|10542
85032|178|48|12772
85033|0|0|18582
85034|6|0|1082
85035|29|0|16266
85037|21|0|12914
85040|11|30|7588
85041|15|37|15418
85042|22|15|7963
85043|0|0|11137
85044|26|76|3981
85045|0|41|893
85048|183|157|4533
85050|95|42|4383
85051|14|33|7826
85053|0|54|3309
85054|0|131|1580
85083|37|47|2813
85085|0|223|4299
85086|17|13|2505
85087|0|0|499
85118|0|8|562
85119|0|15|2235
85120|0|37|2331
85121|0|0|0
85122|241|0|5756
85123|0|0|602
85128|0|0|1311
85131|9|0|3091
85132|21|0|4358
85135|0|0|23
85137|0|0|145
85138|0|153|4022
85139|0|17|2204
85140|0|10|2323
85141|0|0|13
85142|21|219|5287
85143|114|77|3305
85145|0|0|166
85147|0|0|46
85172|0|0|297
85173|0|26|294
85191|0|0|0
85192|0|0|72
85193|0|0|1066
85194|12|9|784
85201|104|137|8017
85202|6|31|4662
85203|13|26|4844
85204|0|88|11358
85205|6|15|3653
85206|24|66|2973
85207|27|18|5268
85208|84|0|3350
85209|0|8|4203
85210|39|78|7376
85212|0|52|3130
85213|21|21|2120
85215|10|20|1379
85224|225|98|6323
85225|30|111|11830
85226|33|194|5259
85233|52|106|4154
85234|59|19|4532
85236|0|0|0
85248|0|104|5066
85249|96|212|5232
85250|22|101|1348
85251|410|20|4917
85253|94|0|2081
85254|95|73|7310
85255|264|104|4764
85256|0|0|52
85257|130|21|3077
85258|106|13|3524
85259|40|248|2990
85260|172|44|5039
85262|73|0|1214
85263|0|0|140
85264|0|0|42
85266|3|37|1531
85268|14|40|2042
85281|69|260|12505
85282|30|103|5841
85283|47|14|6203
85284|36|0|2211
85286|37|446|8725
85295|31|65|5034
85296|0|87|4006
85297|0|103|3517
85298|29|36|3252
85301|0|91|16977
85302|38|50|5991
85303|0|0|7284
85304|0|7|2488
85305|0|0|2331
85306|0|85|1945
85307|0|32|1866
85308|67|204|7241
85309|0|0|18
85310|7|0|1533
85320|0|0|158
85321|0|0|187
85322|0|0|53
85323|0|47|8975
85324|0|0|46
85325|0|0|24
85326|8|8|8944
85328|0|0|0
85329|0|0|879
85331|0|29|2070
85332|0|0|75
85333|0|0|96
85334|0|0|70
85335|7|18|5032
85336|0|0|4963
85337|0|0|703
85338|0|59|6304
85339|18|203|7315
85340|0|64|4293
85341|0|0|27
85342|3|0|100
85343|0|0|0
85344|0|0|1202
85345|30|50|7213
85346|0|0|158
85347|0|0|258
85348|0|0|96
85349|0|23|11059
85350|0|0|6838
85351|0|0|1500
85352|0|0|43
85353|0|17|8968
85354|0|0|857
85355|0|17|1401
85356|0|0|841
85357|0|0|190
85360|0|0|0
85361|0|0|909
85362|0|0|15
85363|0|5|929
85364|0|47|16600
85365|0|72|8862
85367|0|14|2167
85371|0|0|0
85373|0|49|1180
85374|12|34|2849
85375|0|27|1185
85377|0|0|173
85378|0|0|794
85379|0|30|2402
85381|12|57|2329
85382|26|87|4796
85383|17|263|5953
85387|0|0|1154
85388|0|0|2565
85390|0|0|261
85392|13|72|5750
85395|0|27|3569
85396|0|0|2709
85501|0|8|357
85530|0|0|0
85531|0|0|0
85532|0|0|84
85533|0|0|0
85534|0|12|78
85535|0|0|0
85536|0|0|0
85539|0|0|390
85540|0|0|154
85541|0|22|611
85542|0|0|0
85543|0|0|39
85544|0|0|28
85545|0|0|0
85546|0|11|588
85550|0|0|32
85551|0|0|0
85552|0|0|117
85553|0|0|1
85554|0|0|23
85601|0|0|0
85602|0|56|304
85603|0|0|439
85605|0|0|116
85606|0|0|43
85607|0|0|4570
85608|4|0|393
85609|0|0|71
85610|0|0|60
85611|0|0|57
85613|151|7|512
85614|0|7|1890
85615|0|9|634
85616|44|0|326
85617|0|0|97
85618|0|0|114
85619|0|0|0
85620|0|0|267
85621|0|0|8881
85622|35|0|581
85623|0|0|465
85624|0|2|120
85625|0|0|69
85626|0|0|324
85627|0|0|14
85629|55|5|2737
85630|0|0|23
85631|0|0|140
85632|0|0|43
85633|0|0|2
85634|0|0|26
85635|0|422|3538
85637|0|0|21
85638|0|0|91
85639|0|0|0
85640|0|0|0
85641|0|22|1718
85643|0|27|873
85645|0|0|539
85646|0|0|40
85648|6|0|6397
85650|0|123|650
85653|17|7|1062
85654|0|0|0
85658|0|0|1408
85701|0|70|673
85704|22|210|3812
85705|5|29|9709
85706|12|33|15137
85707|0|5|16
85708|0|8|102
85709|0|0|0
85710|61|185|4788
85711|22|54|4767
85712|108|15|3314
85713|0|0|9099
85714|3|0|4129
85715|4|34|1687
85716|37|21|3041
85718|115|185|3897
85719|29|193|6123
85721|0|0|0
85723|0|0|0
85724|0|0|0
85726|0|0|0
85730|14|75|3182
85734|0|7|537
85735|0|0|638
85736|0|10|512
85737|23|52|2538
85739|0|27|1526
85741|11|99|3151
85742|19|95|2318
85743|0|29|2537
85745|12|115|4515
85746|0|5|7738
85747|22|42|2176
85748|0|162|1539
85749|0|21|1012
85750|65|144|2835
85755|0|50|1740
85756|13|0|6220
85757|0|0|2358
85901|0|0|860
85902|0|0|0
85911|0|0|46
85912|0|0|0
85920|0|0|13
85922|0|0|0
85923|0|0|0
85924|0|0|130
85925|0|0|127
85926|0|0|0
85927|0|0|0
85928|0|0|0
85929|0|0|397
85930|0|0|11
85931|0|0|9
85932|0|0|95
85933|0|2|157
85934|0|0|0
85935|0|0|202
85936|0|0|226
85937|0|0|209
85938|0|0|30
85939|0|0|45
85940|0|0|23
85941|0|0|76
85942|0|0|0
86001|141|23|2075
86003|0|0|0
86004|22|18|2115
86005|0|17|555
86011|0|15|76
86015|0|0|121
86016|0|0|0
86017|0|0|97
86018|0|0|13
86020|0|0|4
86021|0|0|0
86022|0|7|24
86023|0|0|81
86024|0|0|23
86025|0|0|192
86028|0|0|0
86029|0|0|9
86030|0|0|0
86031|0|0|30
86032|0|0|11
86033|0|24|85
86034|0|0|0
86035|0|0|5
86036|0|0|0
86038|0|0|0
86039|0|0|6
86040|0|0|355
86042|0|62|62
86043|0|0|0
86044|0|6|26
86045|0|0|128
86046|0|14|399
86047|6|0|273
86052|0|0|47
86053|0|0|4
86054|0|0|0
86301|0|62|1659
86303|0|10|901
86305|0|0|494
86313|0|0|0
86314|32|18|3236
86315|0|30|533
86320|0|0|304
86321|0|0|129
86322|0|4|773
86323|0|125|865
86324|0|0|453
86325|0|0|261
86326|0|0|2199
86327|0|0|307
86329|0|0|118
86331|0|0|28
86332|0|0|24
86333|0|9|465
86334|0|0|471
86335|0|0|40
86336|0|0|1777
86337|0|0|53
86338|0|0|14
86343|0|0|12
86351|0|0|686
86401|68|7|1565
86403|0|0|1239
86404|0|0|963
86406|0|0|1716
86409|0|55|1205
86411|0|0|0
86413|0|51|389
86426|0|32|908
86429|44|0|307
86431|0|0|0
86432|0|0|779
86433|0|0|26
86434|0|0|0
86435|0|0|0
86436|0|0|0
86437|0|0|8
86438|0|0|13
86440|0|0|332
86441|0|12|336
86442|0|34|3751
86443|0|0|0
86444|0|0|32
86445|0|0|0
86502|0|0|0
86503|0|0|185
86504|0|0|55
86505|0|0|7
86506|0|0|0
86507|0|0|0
86508|0|0|0
86510|0|0|29
86511|0|0|28
86512|0|0|4
86514|0|1|9
86515|0|0|5
86520|0|0|0
86535|0|0|0
86538|0|0|22
86540|0|0|0
86544|0|0|0
86545|0|0|23
86547|0|0|0
86556|0|0|140
87001|0|0|48
87002|0|12|1282
87004|0|0|1194
87005|0|0|0
87006|0|0|0
87007|0|0|1
87008|0|0|51
87010|0|0|33
87011|0|0|0
87012|0|0|0
87013|0|0|25
87014|0|0|0
87015|0|0|670
87016|0|0|295
87017|0|0|24
87018|0|0|0
87020|0|0|519
87021|0|0|67
87022|0|0|0
87023|0|0|0
87024|0|0|0
87025|0|0|153
87026|0|0|5
87027|0|0|5
87028|0|0|0
87029|0|0|0
87031|12|34|3573
87032|0|0|0
87034|0|0|28
87035|0|0|433
87036|0|25|116
87037|0|0|0
87038|0|0|0
87040|0|0|0
87041|0|0|40
87042|0|0|121
87043|0|11|151
87044|0|0|0
87045|0|0|0
87046|0|0|0
87047|0|0|145
87048|0|0|541
87049|0|0|0
87051|0|0|0
87052|0|0|4
87053|0|0|0
87056|0|0|24
87059|0|0|489
87060|0|0|0
87061|0|0|0
87062|0|0|168
87063|0|0|0
87064|0|0|0
87068|0|0|102
87070|0|0|0
87072|0|0|0
87083|0|0|10
87101|0|0|0
87102|0|16|2324
87104|0|10|777
87105|0|0|7781
87106|85|13|3384
87107|12|19|1813
87108|125|39|6390
87109|216|68|3077
87110|28|10|2613
87111|147|208|4751
87112|0|15|2257
87113|0|35|2668
87114|109|37|3801
87116|0|0|194
87117|0|0|0
87120|66|102|4489
87121|11|7|14092
87122|20|12|1425
87123|53|181|5500
87124|7|39|2977
87144|0|0|2085
87151|0|0|79
87301|0|0|1560
87305|0|0|0
87310|0|0|0
87311|0|0|102
87312|0|0|0
87313|0|0|26
87315|0|0|0
87316|0|0|0
87317|0|0|84
87319|0|0|161
87320|0|0|0
87321|0|0|0
87322|0|0|0
87323|0|0|5
87325|0|0|6
87326|0|0|4
87327|0|0|47
87328|0|0|0
87347|0|0|0
87357|0|0|12
87364|0|0|0
87365|0|0|0
87375|0|0|0
87401|0|13|1686
87402|0|5|236
87410|0|0|287
87412|0|0|550
87413|0|0|839
87415|0|0|35
87416|0|0|75
87417|0|0|63
87418|0|0|27
87419|0|0|25
87420|0|0|83
87421|0|0|30
87455|0|0|8
87461|0|0|0
87499|0|0|72
87501|13|20|912
87505|24|44|3485
87506|13|9|1185
87507|0|28|10432
87508|0|37|1392
87510|0|0|0
87511|0|0|143
87512|0|0|0
87513|0|0|0
87514|0|0|0
87515|0|0|0
87516|0|0|1
87517|0|0|0
87518|0|0|0
87519|0|0|0
87520|0|0|5
87521|0|0|15
87522|0|0|43
87523|0|0|0
87524|0|0|0
87525|0|0|0
87527|0|0|7
87528|0|0|57
87529|0|0|187
87530|0|0|156
87531|0|0|0
87532|0|0|1324
87535|0|0|8
87537|0|0|40
87538|0|0|0
87539|0|0|0
87540|0|0|55
87543|0|0|0
87544|0|87|1437
87547|0|0|263
87548|0|0|4
87549|0|0|17
87551|0|0|0
87552|0|0|128
87553|0|0|21
87554|0|0|0
87556|0|0|59
87557|0|0|328
87558|0|0|0
87560|0|0|26
87562|0|0|51
87564|0|0|0
87565|0|0|0
87566|0|0|63
87567|0|0|25
87569|0|0|0
87571|0|0|1038
87573|0|0|0
87575|0|0|57
87577|0|0|2
87578|0|0|12
87579|0|0|172
87580|0|0|100
87581|0|0|0
87582|0|0|20
87583|0|0|41
87701|0|40|551
87710|0|0|173
87711|0|0|0
87712|0|0|0
87713|0|0|0
87714|0|0|18
87715|0|0|11
87718|0|0|36
87722|0|0|51
87723|0|0|0
87724|0|0|0
87728|0|0|14
87729|0|0|0
87730|0|0|0
87731|0|0|32
87732|0|0|0
87733|0|0|0
87734|0|0|0
87735|0|0|0
87736|0|0|0
87740|0|0|77
87742|0|0|0
87743|0|0|35
87745|0|0|0
87746|0|0|0
87747|0|0|77
87749|0|0|0
87750|0|0|0
87752|0|0|0
87753|0|0|0
87801|8|3|666
87820|0|0|0
87821|0|0|12
87823|0|0|0
87824|0|0|0
87825|0|0|32
87827|0|0|0
87828|0|0|0
87829|0|0|37
87830|0|0|0
87831|0|0|11
87832|0|0|0
87901|0|0|194
87930|0|0|57
87931|0|0|0
87933|0|0|30
87935|0|0|10
87936|0|0|40
87937|0|0|1097
87939|0|0|27
87940|0|0|91
87941|0|0|430
87942|0|0|164
87943|0|0|0
88001|110|116|4641
88002|0|51|104
88003|0|0|19
88004|0|0|38
88005|0|0|2243
88007|0|58|2625
88008|0|0|2097
88009|0|0|0
88011|0|44|4164
88012|0|150|3575
88020|0|0|173
88021|0|0|4319
88022|0|0|15
88023|0|0|157
88024|0|0|319
88025|0|0|6
88026|0|0|62
88027|0|0|109
88028|0|0|0
88029|0|0|419
88030|0|0|3879
88034|0|0|0
88038|0|0|0
88039|0|0|53
88040|0|0|0
88041|0|0|9
88042|0|0|30
88043|0|0|30
88044|0|0|642
88045|0|0|108
88046|0|0|0
88047|0|0|237
88048|0|0|1337
88049|0|0|45
88051|0|0|5
88052|0|0|7
88053|0|0|41
88055|0|0|0
88056|0|0|26
88061|0|0|508
88063|0|0|4526
88065|0|0|0
88072|0|0|792
88081|0|0|5244
88101|26|20|3981
88103|0|0|0
88112|0|0|4
88113|0|0|114
88114|0|0|0
88115|0|0|0
88116|0|0|22
88118|0|0|2
88119|0|0|6
88120|0|0|40
88121|0|0|3
88124|0|0|31
88125|0|0|0
88126|0|0|0
88130|0|0|1847
88132|0|0|37
88134|0|0|19
88135|0|0|196
88136|0|0|0
88201|48|26|2433
88203|0|5|3778
88210|0|56|1518
88220|0|5|1914
88230|0|0|777
88231|0|0|315
88232|0|0|297
88240|0|0|7337
88242|0|0|1061
88244|0|0|71
88250|0|0|40
88252|0|0|446
88253|0|0|129
88254|0|0|0
88255|0|0|0
88256|0|0|235
88260|0|0|3170
88262|0|0|0
88263|0|0|29
88264|0|0|0
88265|0|0|42
88267|0|0|280
88268|0|0|0
88301|0|0|53
88310|0|20|2310
88311|0|0|23
88312|0|0|22
88314|0|0|0
88316|0|0|36
88317|17|0|50
88318|0|0|2
88321|0|0|0
88323|0|0|0
88324|0|0|0
88325|0|0|39
88330|0|1|232
88336|0|0|14
88337|0|0|6
88338|0|0|0
88339|0|0|5
88340|0|0|14
88341|0|0|1
88342|0|0|0
88343|0|0|0
88344|0|0|0
88345|0|64|687
88346|0|0|264
88347|0|0|4
88348|0|0|13
88349|0|0|0
88350|0|0|0
88351|0|0|0
88352|0|49|90
88353|0|0|27
88354|0|0|0
88355|0|0|0
88401|0|0|149
88410|0|0|0
88411|0|0|0
88414|0|0|1
88415|0|0|155
88416|0|0|0
88417|0|0|0
88418|0|0|7
88419|0|0|0
88421|0|0|0
88422|0|0|0
88424|0|0|0
88426|0|0|26
88427|0|0|8
88430|0|0|0
88431|0|0|0
88434|0|0|0
88435|0|0|129
88436|0|0|0
88439|0|0|0
89001|0|0|1
89002|23|41|2504
89003|0|0|117
89004|0|0|62
89005|0|25|790
89007|0|0|0
89008|0|0|2
89010|0|0|95
89011|93|59|5299
89012|0|239|4794
89013|0|0|25
89014|17|102|6175
89015|19|10|3783
89017|0|0|0
89018|0|0|9
89019|0|0|220
89020|0|0|333
89021|0|0|103
89022|0|0|0
89025|0|0|88
89026|0|0|0
89027|4|5|2391
89029|0|32|606
89030|0|39|17837
89031|0|102|13583
89032|0|104|10541
89034|0|0|91
89039|0|0|3
89040|0|0|158
89042|0|0|0
89043|0|0|46
89044|9|156|4831
89045|0|0|147
89046|0|0|1
89047|0|0|0
89048|0|76|1665
89049|0|0|130
89052|98|640|9487
89054|0|0|18
89060|0|28|1446
89061|0|19|366
89070|0|0|601
89074|86|145|7576
89081|0|14|7645
89084|0|87|4883
89085|0|10|251
89086|21|110|1078
89101|27|66|13727
89102|67|86|12437
89103|181|227|18635
89104|4|173|13266
89106|0|63|6176
89107|24|33|10539
89108|111|12|18553
89109|30|33|1518
89110|0|86|20400
89113|106|516|9309
89115|66|60|16039
89117|635|503|11872
89118|0|104|7114
89119|63|210|16658
89120|20|10|6065
89121|24|86|18848
89122|101|191|14232
89123|48|479|12595
89124|0|0|74
89128|541|57|8542
89129|64|170|8024
89130|71|50|4663
89131|20|48|4566
89134|233|147|3715
89135|42|254|5120
89138|152|219|4341
89139|48|707|13357
89141|20|224|8097
89142|0|39|10890
89143|0|33|984
89144|121|115|3565
89145|69|107|5482
89146|8|67|5409
89147|72|730|16478
89148|195|1156|15032
89149|109|12|4240
89156|0|31|7242
89158|5|12|84
89161|0|0|0
89166|34|107|2671
89169|60|15|6128
89178|0|490|7920
89179|0|90|2848
89183|65|165|8340
89191|0|0|19
89301|0|0|348
89310|0|0|0
89311|0|0|8
89314|0|0|6
89315|0|0|0
89316|0|0|19
89317|0|0|7
89318|0|0|19
89319|0|0|8
89402|0|0|22
89403|15|0|1342
89404|0|0|0
89405|0|0|0
89406|0|0|1868
89408|0|130|1238
89409|0|0|0
89410|0|0|782
89411|0|0|37
89412|0|0|0
89413|0|15|117
89414|0|0|0
89415|0|0|108
89418|0|0|2
89419|0|0|642
89420|0|0|6
89421|0|0|0
89422|0|0|0
